post_id,timestamp,date,hour,weekday,weekday_num,platform,content_type,category,hashtags,followers,likes,comments,shares,saves,clicks,reach,total_engagement,engagement_rate,is_anomaly,anomaly_factor
POST_00314,2026-01-19 16:16:02.677712,2026-01-19,16,Monday,0,YouTube,Carousel,Health,#Yoga,4400,130,75,86,11,484,6840,302,4.4152,normal,1.0
POST_01089,2026-01-19 18:38:18.677712,2026-01-19,18,Monday,0,TikTok,Video,Travel,#Wanderlust,11514,8164,6668,8164,50,2088,29457,23046,78.2361,spike,11.6
POST_01737,2026-01-19 21:09:17.677712,2026-01-19,21,Monday,0,Instagram,Carousel,Travel,#Travel|#Wanderlust|#Adventure|#Explore,16722,1139,463,524,179,1145,28734,2305,8.0219,normal,1.0
POST_00394,2026-01-20 02:33:32.677712,2026-01-20,2,Tuesday,1,LinkedIn,Carousel,Travel,#Backpacking|#Travel|#Wanderlust|#Explore,4260,58,145,112,9,206,2574,324,12.5874,normal,1.0
POST_00992,2026-01-20 11:24:04.677712,2026-01-20,11,Tuesday,1,Instagram,Carousel,Entertainment,#Trending|#Viral,52485,2061,1498,2577,477,3733,85693,6613,7.7171,normal,1.0
POST_00930,2026-01-20 14:08:07.677712,2026-01-20,14,Tuesday,1,Instagram,Carousel,Health,#MentalHealth|#Wellness,5101,214,547,199,34,377,8304,994,11.9701,normal,1.0
POST_00586,2026-01-20 14:54:21.677712,2026-01-20,14,Tuesday,1,Instagram,Carousel,Travel,#Backpacking|#Wanderlust|#Explore|#Travel,11157,338,383,79,47,836,7180,847,11.7967,normal,1.0
POST_01723,2026-01-20 15:21:25.677712,2026-01-20,15,Tuesday,1,Twitter,Text,Entertainment,#Entertainment|#Fun|#MustWatch,6348,79,275,257,10,255,5896,621,10.5326,normal,1.0
POST_01774,2026-01-20 16:24:09.677712,2026-01-20,16,Tuesday,1,Instagram,Carousel,Entertainment,#MustWatch|#Viral,26905,1771,1078,953,362,3640,32318,4164,12.8845,normal,1.0
POST_00144,2026-01-20 18:38:36.677712,2026-01-20,18,Tuesday,1,YouTube,Carousel,Education,#StudyTips|#Learning,665,92,19,6,15,171,1779,132,7.4199,normal,1.0
POST_00845,2026-01-20 23:48:50.677712,2026-01-20,23,Tuesday,1,LinkedIn,Reel/Short,Lifestyle,#Motivation|#Goals|#Mindfulness,2854,141,86,190,19,94,1562,436,27.9129,normal,1.0
POST_01921,2026-01-21 00:13:34.677712,2026-01-21,0,Wednesday,2,YouTube,Video,Fashion,#StreetStyle|#Style|#OOTD,26030,293,239,394,65,960,9756,991,10.1579,normal,1.0
POST_01231,2026-01-21 01:06:49.677712,2026-01-21,1,Wednesday,2,YouTube,Text,Health,#Wellness|#Fitness|#Nutrition|#MentalHealth,9205,129,95,53,22,865,7627,299,3.9203,normal,1.0
POST_00093,2026-01-21 02:00:06.677712,2026-01-21,2,Wednesday,2,YouTube,Text,Lifestyle,#DailyLife|#Mindfulness|#Motivation,47304,358,2130,260,53,2927,36734,2801,7.6251,normal,1.0
POST_00858,2026-01-21 02:00:11.677712,2026-01-21,2,Wednesday,2,YouTube,Reel/Short,Fashion,#Style|#StreetStyle|#Fashion|#OOTD,52305,1169,460,620,98,1569,18094,2347,12.9712,normal,1.0
POST_01923,2026-01-21 05:09:20.677712,2026-01-21,5,Wednesday,2,TikTok,Image,Education,#Learning|#OnlineCourse|#StudyTips,2619,63,12,35,13,45,1028,123,11.965,normal,1.0
POST_01109,2026-01-21 09:36:05.677712,2026-01-21,9,Wednesday,2,Instagram,Image,Travel,#Travel,145876,12782,4180,1691,2028,38398,369027,20681,5.6042,normal,1.0
POST_01830,2026-01-21 12:26:26.677712,2026-01-21,12,Wednesday,2,Instagram,Video,Education,#Skills|#OnlineCourse|#StudyTips|#Growth,125698,9931,7590,6768,1845,6169,209022,26134,12.503,normal,1.0
POST_00880,2026-01-21 12:39:52.677712,2026-01-21,12,Wednesday,2,Instagram,Reel/Short,Food,#Vegan|#Cooking|#Recipe|#Delicious,228867,18143,8839,13927,2195,20980,345552,43104,12.474,normal,1.0
POST_01999,2026-01-21 14:11:12.677712,2026-01-21,14,Wednesday,2,LinkedIn,Image,Fashion,#Fashion|#Style,2994,117,88,61,18,481,4372,284,6.4959,normal,1.0
POST_01501,2026-01-21 14:52:08.677712,2026-01-21,14,Wednesday,2,Twitter,Reel/Short,Health,#Fitness|#Wellness|#Yoga|#Nutrition,31433,1869,882,856,391,1423,34397,3998,11.6231,normal,1.0
POST_00351,2026-01-21 15:56:57.677712,2026-01-21,15,Wednesday,2,LinkedIn,Image,Sports,#Football|#Cricket|#Athletics|#NBA,7216,177,322,96,16,811,7556,611,8.0863,normal,1.0
POST_01259,2026-01-21 19:16:52.677712,2026-01-21,19,Wednesday,2,YouTube,Reel/Short,Lifestyle,#Motivation|#Goals|#DailyLife|#Mindfulness,31465,1814,2811,789,161,9633,82060,5575,6.7938,normal,1.0
POST_00045,2026-01-22 00:47:12.677712,2026-01-22,0,Thursday,3,Twitter,Carousel,Finance,#Crypto|#Investing,5283,200,72,245,11,131,2728,528,19.3548,normal,1.0
POST_01763,2026-01-22 01:14:21.677712,2026-01-22,1,Thursday,3,YouTube,Text,Lifestyle,#Goals,31225,388,769,149,30,1079,20959,1336,6.3743,normal,1.0
POST_01191,2026-01-22 05:31:00.677712,2026-01-22,5,Thursday,3,Instagram,Reel/Short,Lifestyle,#Mindfulness|#SelfCare|#Motivation,3300,141,34,46,24,76,3040,245,8.0592,normal,1.0
POST_01292,2026-01-22 08:36:13.677712,2026-01-22,8,Thursday,3,Instagram,Video,Entertainment,#Fun|#MustWatch|#Trending|#Viral,3617,802,121,39,144,482,4460,1106,24.7982,normal,1.0
POST_00970,2026-01-22 11:11:22.677712,2026-01-22,11,Thursday,3,Twitter,Carousel,Finance,#Investing,51285,2525,1127,5655,154,5857,49704,9461,19.0347,normal,1.0
POST_00768,2026-01-22 11:29:01.677712,2026-01-22,11,Thursday,3,TikTok,Video,Health,#Wellness|#Fitness,39825,3499,1055,3246,686,7161,78768,8486,10.7734,normal,1.0
POST_00908,2026-01-22 12:24:40.677712,2026-01-22,12,Thursday,3,Twitter,Image,Travel,#Travel|#Explore|#Wanderlust|#Adventure,14904,842,1087,603,180,1336,34379,2712,7.8885,normal,1.0
POST_01969,2026-01-22 17:40:51.677712,2026-01-22,17,Thursday,3,TikTok,Reel/Short,Education,#OnlineCourse,48540,2535,728,3708,484,5971,96784,7455,7.7027,normal,1.0
POST_01281,2026-01-22 19:44:46.677712,2026-01-22,19,Thursday,3,YouTube,Reel/Short,Lifestyle,#Motivation|#DailyLife,5278,301,272,156,46,476,11528,775,6.7228,normal,1.0
POST_01172,2026-01-22 20:06:11.677712,2026-01-22,20,Thursday,3,Twitter,Text,Education,#OnlineCourse|#Learning,53070,810,1902,6142,46,14191,119457,8900,7.4504,normal,1.0
POST_00847,2026-01-22 23:35:45.677712,2026-01-22,23,Thursday,3,LinkedIn,Carousel,Health,#Wellness|#Nutrition|#MentalHealth,13205,342,255,352,61,1057,11633,1010,8.6822,normal,1.0
POST_00740,2026-01-23 00:33:10.677712,2026-01-23,0,Friday,4,YouTube,Video,Fashion,#StreetStyle|#Fashion,187665,2145,2909,3905,383,5229,58573,9342,15.9493,normal,1.0
POST_01510,2026-01-23 00:41:14.677712,2026-01-23,0,Friday,4,YouTube,Reel/Short,Finance,#Crypto|#Investing|#FinancialFreedom|#Wealth,24030,6836,3237,4599,63,1160,9805,14735,150.2805,spike,13.9
POST_00304,2026-01-23 03:11:33.677712,2026-01-23,3,Friday,4,TikTok,Reel/Short,Education,#OnlineCourse|#StudyTips|#Learning|#Skills,6457,507,69,290,55,279,3980,921,23.1407,normal,1.0
POST_01659,2026-01-23 04:48:13.677712,2026-01-23,4,Friday,4,Twitter,Reel/Short,Health,#MentalHealth|#Nutrition,51478,1325,1020,1244,179,1317,30051,3768,12.5387,normal,1.0
POST_00993,2026-01-23 05:06:43.677712,2026-01-23,5,Friday,4,LinkedIn,Text,Finance,#Crypto|#Investing|#Wealth,4290,39,299,23,7,73,1893,368,19.44,normal,1.0
POST_01442,2026-01-23 09:26:42.677712,2026-01-23,9,Friday,4,LinkedIn,Image,Sports,#Football|#Cricket|#Athletics|#NBA,91549,5945,2410,9564,1340,6226,204982,19259,9.3955,normal,1.0
POST_00758,2026-01-23 14:01:53.677712,2026-01-23,14,Friday,4,Twitter,Reel/Short,Sports,#NBA|#Athletics|#Football,49001,21966,8448,54521,101,1438,36272,85036,234.4398,spike,16.7
POST_01952,2026-01-23 15:12:41.677712,2026-01-23,15,Friday,4,YouTube,Image,Finance,#Crypto|#StockMarket|#FinancialFreedom,25813,826,617,1126,163,2398,45476,2732,6.0076,normal,1.0
POST_00921,2026-01-23 15:14:11.677712,2026-01-23,15,Friday,4,Twitter,Text,Entertainment,#Fun,23496,419,3343,366,72,2011,18433,4200,22.7852,normal,1.0
POST_00972,2026-01-23 16:27:06.677712,2026-01-23,16,Friday,4,TikTok,Text,Finance,#Crypto|#StockMarket|#Wealth|#FinancialFreedom,5238,148,239,84,24,523,5688,495,8.7025,normal,1.0
POST_00405,2026-01-23 17:25:10.677712,2026-01-23,17,Friday,4,Twitter,Reel/Short,Lifestyle,#SelfCare|#DailyLife,3676,138,73,243,26,220,2444,480,19.6399,normal,1.0
POST_00347,2026-01-23 18:19:09.677712,2026-01-23,18,Friday,4,YouTube,Video,Sports,#FitLife,2474,251,168,38,35,417,4335,492,11.3495,normal,1.0
POST_01637,2026-01-23 18:28:48.677712,2026-01-23,18,Friday,4,Instagram,Text,Education,#StudyTips|#Growth|#OnlineCourse|#Skills,4720,139,78,95,31,1025,8996,343,3.8128,normal,1.0
POST_01483,2026-01-23 21:04:03.677712,2026-01-23,21,Friday,4,Instagram,Reel/Short,Lifestyle,#SelfCare|#Motivation|#Mindfulness|#DailyLife,150447,15651,10046,7256,824,40226,385540,33777,8.761,normal,1.0
POST_01095,2026-01-23 21:09:42.677712,2026-01-23,21,Friday,4,TikTok,Reel/Short,Lifestyle,#SelfCare|#Motivation|#DailyLife|#Mindfulness,19070,2450,2158,1311,242,7075,76162,6161,8.0893,normal,1.0
POST_01272,2026-01-24 03:05:28.677712,2026-01-24,3,Saturday,5,Twitter,Reel/Short,Education,#OnlineCourse|#StudyTips|#Learning|#Growth,37267,1007,981,1757,88,1539,13670,3833,28.0395,normal,1.0
POST_00024,2026-01-24 09:29:57.677712,2026-01-24,9,Saturday,5,Twitter,Text,Sports,#Football|#FitLife|#NBA|#Athletics,16445,494,1527,533,93,2618,29019,2647,9.1216,normal,1.0
POST_01366,2026-01-24 09:42:32.677712,2026-01-24,9,Saturday,5,LinkedIn,Text,Travel,#Adventure|#Backpacking,35972,460,2690,1034,74,2199,34723,4258,12.2628,normal,1.0
POST_01956,2026-01-24 12:34:50.677712,2026-01-24,12,Saturday,5,LinkedIn,Video,Health,#MentalHealth|#Yoga|#Nutrition,1722,174,270,126,17,91,1714,587,34.2474,normal,1.0
POST_01374,2026-01-24 17:36:07.677712,2026-01-24,17,Saturday,5,LinkedIn,Carousel,Lifestyle,#Motivation,58973,1957,1699,3654,293,2256,36255,7603,20.9709,normal,1.0
POST_01145,2026-01-24 18:44:14.677712,2026-01-24,18,Saturday,5,LinkedIn,Carousel,Health,#Fitness|#Yoga,20808,811,1458,708,131,1013,16946,3108,18.3406,normal,1.0
POST_01882,2026-01-24 19:37:18.677712,2026-01-24,19,Saturday,5,LinkedIn,Image,Entertainment,#Viral,16403,1097,514,1103,240,694,33142,2954,8.9132,normal,1.0
POST_00874,2026-01-24 19:58:06.677712,2026-01-24,19,Saturday,5,YouTube,Reel/Short,Health,#Wellness|#MentalHealth,54246,3731,4800,2523,509,3807,140477,11563,8.2312,normal,1.0
POST_01365,2026-01-24 20:03:52.677712,2026-01-24,20,Saturday,5,Twitter,Carousel,Health,#Wellness|#MentalHealth|#Fitness,16554,783,701,2963,185,3056,28400,4632,16.3099,normal,1.0
POST_00447,2026-01-24 23:45:55.677712,2026-01-24,23,Saturday,5,YouTube,Video,Health,#MentalHealth|#Nutrition,4960,226,755,107,47,507,4781,1135,23.7398,normal,1.0
POST_01736,2026-01-25 00:10:05.677712,2026-01-25,0,Sunday,6,Twitter,Image,Tech,#OpenSource,19412,308,115,193,67,709,11799,683,5.7886,normal,1.0
POST_01670,2026-01-25 01:45:59.677712,2026-01-25,1,Sunday,6,YouTube,Text,Sports,#Athletics|#NBA|#Cricket|#Football,9394,79,525,50,13,253,5870,667,11.3629,normal,1.0
POST_00260,2026-01-25 05:09:21.677712,2026-01-25,5,Sunday,6,TikTok,Text,Food,#Vegan|#Foodie,10154,120,779,277,29,520,7234,1205,16.6575,normal,1.0
POST_00367,2026-01-25 06:04:49.677712,2026-01-25,6,Sunday,6,Instagram,Carousel,Fashion,#Trendy|#OOTD|#Style,61501,3605,2125,881,265,18319,155172,6876,4.4312,normal,1.0
POST_00226,2026-01-25 07:34:33.677712,2026-01-25,7,Sunday,6,Instagram,Carousel,Lifestyle,#DailyLife|#Motivation|#Mindfulness,6406,489,128,207,53,611,8910,877,9.8429,normal,1.0
POST_01909,2026-01-25 17:31:11.677712,2026-01-25,17,Sunday,6,TikTok,Text,Tech,#OpenSource|#AI,738,52,59,13,11,67,827,135,16.3241,normal,1.0
POST_01077,2026-01-25 19:02:12.677712,2026-01-25,19,Sunday,6,Instagram,Image,Health,#MentalHealth|#Nutrition,14728,1489,497,796,255,703,19916,3037,15.249,normal,1.0
POST_01210,2026-01-26 05:33:37.677712,2026-01-26,5,Monday,0,Instagram,Text,Travel,#Travel|#Adventure|#Backpacking|#Explore,3495,33,70,91,7,175,2230,201,9.0135,normal,1.0
POST_01773,2026-01-26 09:41:39.677712,2026-01-26,9,Monday,0,YouTube,Reel/Short,Travel,#Explore|#Backpacking|#Adventure|#Wanderlust,83496,5732,8688,6468,989,6446,96483,21877,22.6745,normal,1.0
POST_00787,2026-01-26 12:13:19.677712,2026-01-26,12,Monday,0,Instagram,Image,Entertainment,#MustWatch|#Entertainment|#Viral,577,18,14,15,2,53,1075,49,4.5581,normal,1.0
POST_01749,2026-01-26 13:08:39.677712,2026-01-26,13,Monday,0,Twitter,Video,Food,#Foodie|#Recipe,9560,723,1703,868,56,251,10390,3350,32.2425,normal,1.0
POST_01166,2026-01-26 13:53:06.677712,2026-01-26,13,Monday,0,Instagram,Carousel,Lifestyle,#Goals|#DailyLife,35745,2231,756,1028,230,8109,79503,4245,5.3394,normal,1.0
POST_00531,2026-01-26 15:48:31.677712,2026-01-26,15,Monday,0,TikTok,Carousel,Finance,#Investing|#FinancialFreedom|#Wealth,24438,3954,1402,811,381,2929,42331,6548,15.4686,normal,1.0
POST_00698,2026-01-26 18:59:02.677712,2026-01-26,18,Monday,0,TikTok,Image,Travel,#Wanderlust,14502,526,1106,732,120,3313,28271,2484,8.7864,normal,1.0
POST_00969,2026-01-26 20:36:33.677712,2026-01-26,20,Monday,0,Instagram,Text,Health,#Nutrition|#MentalHealth,37030,667,2543,411,53,6606,77379,3674,4.7481,normal,1.0
POST_00343,2026-01-26 20:47:02.677712,2026-01-26,20,Monday,0,Twitter,Video,Tech,#CloudComputing|#OpenSource|#DevOps,6843,309,283,955,65,233,6937,1612,23.2377,normal,1.0
POST_00284,2026-01-26 22:38:45.677712,2026-01-26,22,Monday,0,LinkedIn,Reel/Short,Tech,#Python|#DevOps|#AI,17607,1167,1360,760,136,1570,13327,3423,25.6847,normal,1.0
POST_00480,2026-01-26 23:30:23.677712,2026-01-26,23,Monday,0,Twitter,Reel/Short,Sports,#Football|#Athletics|#Cricket,9747,197,354,526,38,383,4791,1115,23.2728,normal,1.0
POST_01869,2026-01-27 01:30:46.677712,2026-01-27,1,Tuesday,1,LinkedIn,Text,Finance,#Wealth|#Crypto,120730,802,2969,1501,179,5313,49076,5451,11.1073,normal,1.0
POST_01846,2026-01-27 07:49:06.677712,2026-01-27,7,Tuesday,1,YouTube,Reel/Short,Tech,#CloudComputing|#DevOps|#DataScience,13946,934,238,704,98,706,18599,1974,10.6135,normal,1.0
POST_00833,2026-01-27 08:03:08.677712,2026-01-27,8,Tuesday,1,LinkedIn,Carousel,Sports,#Football,2258,90,204,225,21,79,2381,540,22.6795,normal,1.0
POST_01689,2026-01-27 10:11:41.677712,2026-01-27,10,Tuesday,1,TikTok,Carousel,Sports,#FitLife|#Cricket|#NBA|#Athletics,23096,1791,333,4911,261,3774,33275,7296,21.9264,normal,1.0
POST_01611,2026-01-27 10:23:10.677712,2026-01-27,10,Tuesday,1,YouTube,Text,Tech,#DevOps,28517,753,734,297,145,5394,104443,1929,1.8469,normal,1.0
POST_00513,2026-01-27 15:44:52.677712,2026-01-27,15,Tuesday,1,TikTok,Carousel,Lifestyle,#Goals,18329,2071,282,145,218,4207,36307,2716,7.4807,normal,1.0
POST_01482,2026-01-27 17:10:42.677712,2026-01-27,17,Tuesday,1,YouTube,Image,Tech,#OpenSource|#Python,11160,435,358,52,25,963,11254,870,7.7306,normal,1.0
POST_01584,2026-01-27 18:53:00.677712,2026-01-27,18,Tuesday,1,LinkedIn,Video,Sports,#Football|#Cricket,1185,141,72,252,13,108,1184,478,40.3716,normal,1.0
POST_00877,2026-01-27 22:59:52.677712,2026-01-27,22,Tuesday,1,YouTube,Text,Lifestyle,#DailyLife|#Motivation|#SelfCare|#Mindfulness,8684,98,1929,137,16,995,8393,2180,25.974,normal,1.0
POST_01486,2026-01-28 01:43:07.677712,2026-01-28,1,Wednesday,2,YouTube,Image,Health,#MentalHealth|#Yoga|#Nutrition,8437,168,91,97,33,392,5186,389,7.501,normal,1.0
POST_01461,2026-01-28 03:48:52.677712,2026-01-28,3,Wednesday,2,YouTube,Video,Education,#StudyTips|#OnlineCourse|#Growth|#Skills,97796,3033,3272,4675,301,6104,76258,11281,14.7932,normal,1.0
POST_01855,2026-01-28 04:23:16.677712,2026-01-28,4,Wednesday,2,YouTube,Image,Health,#Yoga,32266,355,671,125,53,1619,23311,1204,5.1649,normal,1.0
POST_01254,2026-01-28 05:21:40.677712,2026-01-28,5,Wednesday,2,YouTube,Text,Lifestyle,#DailyLife|#Motivation,11182,82,166,38,16,349,9174,302,3.2919,normal,1.0
POST_00754,2026-01-28 07:45:01.677712,2026-01-28,7,Wednesday,2,Twitter,Carousel,Sports,#Cricket|#NBA|#Athletics|#Football,11045,203,395,853,26,681,7352,1477,20.0898,normal,1.0
POST_01167,2026-01-28 08:45:37.677712,2026-01-28,8,Wednesday,2,TikTok,Video,Food,#Foodie,6710,1224,335,868,146,1578,24142,2573,10.6578,normal,1.0
POST_00278,2026-01-28 08:56:02.677712,2026-01-28,8,Wednesday,2,TikTok,Video,Health,#Fitness|#MentalHealth|#Nutrition,58861,4521,1462,7005,341,13175,136459,13329,9.7678,normal,1.0
POST_01684,2026-01-28 09:19:35.677712,2026-01-28,9,Wednesday,2,LinkedIn,Reel/Short,Lifestyle,#SelfCare|#Motivation|#DailyLife|#Mindfulness,100656,4183,18333,10702,325,7826,109829,33543,30.5411,normal,1.0
POST_00135,2026-01-28 15:59:56.677712,2026-01-28,15,Wednesday,2,YouTube,Video,Travel,#Explore,22382,748,887,749,43,1056,32796,2427,7.4003,normal,1.0
POST_01781,2026-01-28 17:47:06.677712,2026-01-28,17,Wednesday,2,Instagram,Reel/Short,Fashion,#Trendy|#Style|#StreetStyle|#OOTD,15813,405,637,210,96,1253,13184,1348,10.2245,normal,1.0
POST_00622,2026-01-28 20:17:27.677712,2026-01-28,20,Wednesday,2,TikTok,Reel/Short,Sports,#NBA,19956,4352,903,862,1060,4588,67056,7177,10.703,normal,1.0
POST_00791,2026-01-28 21:07:46.677712,2026-01-28,21,Wednesday,2,Twitter,Reel/Short,Finance,#FinancialFreedom|#StockMarket|#Investing,7483,406,114,227,44,1098,11773,791,6.7188,normal,1.0
POST_00294,2026-01-28 23:49:28.677712,2026-01-28,23,Wednesday,2,TikTok,Reel/Short,Travel,#Wanderlust|#Explore|#Travel,17132,1172,311,658,210,1864,39900,2351,5.8922,normal,1.0
POST_01908,2026-01-29 02:40:24.677712,2026-01-29,2,Thursday,3,Twitter,Carousel,Lifestyle,#Motivation|#SelfCare|#Mindfulness|#Goals,6013,194,158,603,22,314,3828,977,25.5225,normal,1.0
POST_00907,2026-01-29 05:14:47.677712,2026-01-29,5,Thursday,3,Instagram,Carousel,Food,#Delicious|#Vegan|#Cooking|#Foodie,2422,48,34,12,7,132,1847,101,5.4683,normal,1.0
POST_01821,2026-01-29 05:26:31.677712,2026-01-29,5,Thursday,3,TikTok,Reel/Short,Food,#Delicious,14909,897,496,972,184,1286,15498,2549,16.4473,normal,1.0
POST_00478,2026-01-29 10:08:54.677712,2026-01-29,10,Thursday,3,YouTube,Text,Education,#StudyTips|#OnlineCourse,26986,440,2910,259,107,2513,27463,3716,13.5309,normal,1.0
POST_00695,2026-01-29 11:05:00.677712,2026-01-29,11,Thursday,3,Twitter,Image,Finance,#Wealth|#FinancialFreedom,2383,32,153,385,5,160,2339,575,24.5832,normal,1.0
POST_01627,2026-01-29 11:45:53.677712,2026-01-29,11,Thursday,3,TikTok,Carousel,Finance,#Crypto|#Wealth,21564,1856,992,2341,392,3744,43410,5581,12.8565,normal,1.0
POST_01043,2026-01-29 15:30:48.677712,2026-01-29,15,Thursday,3,YouTube,Video,Food,#Vegan|#Delicious|#Cooking,13213,715,1466,335,87,911,20022,2603,13.0007,normal,1.0
POST_01337,2026-01-29 15:51:22.677712,2026-01-29,15,Thursday,3,Instagram,Text,Tech,#OpenSource|#DataScience,3799,93,270,51,19,506,9951,433,4.3513,normal,1.0
POST_00007,2026-01-29 17:53:05.677712,2026-01-29,17,Thursday,3,Twitter,Image,Tech,#OpenSource|#Python,40844,924,1582,797,103,1638,31196,3406,10.9181,normal,1.0
POST_00834,2026-01-29 18:05:48.677712,2026-01-29,18,Thursday,3,LinkedIn,Text,Lifestyle,#SelfCare|#DailyLife,2220,50,214,52,2,168,1671,318,19.0305,normal,1.0
POST_01250,2026-01-29 18:36:47.677712,2026-01-29,18,Thursday,3,Twitter,Text,Tech,#OpenSource|#DevOps|#Python|#CloudComputing,7523,185,1188,276,27,755,6710,1676,24.9776,normal,1.0
POST_01561,2026-01-29 20:22:00.677712,2026-01-29,20,Thursday,3,YouTube,Reel/Short,Finance,#FinancialFreedom|#StockMarket|#Investing,17398,1860,856,1147,342,3104,36707,4205,11.4556,normal,1.0
POST_00661,2026-01-29 20:50:39.677712,2026-01-29,20,Thursday,3,TikTok,Image,Sports,#Athletics,978,92,42,19,21,234,2814,174,6.1834,normal,1.0
POST_00883,2026-01-29 21:33:41.677712,2026-01-29,21,Thursday,3,Twitter,Carousel,Tech,#OpenSource|#DevOps|#CloudComputing,62546,2215,2443,8358,124,2610,94555,13140,13.8967,normal,1.0
POST_00634,2026-01-30 01:06:07.677712,2026-01-30,1,Friday,4,YouTube,Carousel,Entertainment,#Fun,8122,106,87,26,6,645,5974,225,3.7663,normal,1.0
POST_01592,2026-01-30 03:58:23.677712,2026-01-30,3,Friday,4,TikTok,Text,Fashion,#Trendy,29129,325,259,1143,54,823,14944,1781,11.9178,normal,1.0
POST_00153,2026-01-30 04:14:18.677712,2026-01-30,4,Friday,4,LinkedIn,Video,Lifestyle,#SelfCare|#Mindfulness|#DailyLife,95505,2345,5621,2098,157,3993,36494,10221,28.0073,normal,1.0
POST_00994,2026-01-30 06:26:31.677712,2026-01-30,6,Friday,4,LinkedIn,Video,Tech,#CloudComputing|#Python,1918,74,62,58,10,126,1179,204,17.3028,normal,1.0
POST_01454,2026-01-30 10:43:01.677712,2026-01-30,10,Friday,4,YouTube,Carousel,Fashion,#OOTD|#Style,10753,331,296,186,70,529,15809,883,5.5854,normal,1.0
POST_00735,2026-01-30 11:14:38.677712,2026-01-30,11,Friday,4,YouTube,Carousel,Education,#Learning|#StudyTips|#Growth,16411,393,474,174,90,1192,19973,1131,5.6626,normal,1.0
POST_00216,2026-01-30 18:59:30.677712,2026-01-30,18,Friday,4,Twitter,Text,Finance,#StockMarket|#Investing|#Wealth|#Crypto,43055,1280,949,3934,262,4935,61549,6425,10.4388,normal,1.0
POST_00535,2026-01-30 20:18:58.677712,2026-01-30,20,Friday,4,TikTok,Video,Health,#Yoga|#MentalHealth,15715,490,1803,1260,109,2829,27521,3662,13.3062,normal,1.0
POST_01872,2026-01-30 21:16:45.677712,2026-01-30,21,Friday,4,LinkedIn,Video,Fashion,#Fashion,5563,28,8,29,51,287,5059,116,2.2929,crash,0.1
POST_00039,2026-01-31 01:41:37.677712,2026-01-31,1,Saturday,5,YouTube,Carousel,Sports,#Cricket|#FitLife,27287,798,791,365,54,1331,19173,2008,10.4731,normal,1.0
POST_01628,2026-01-31 03:09:53.677712,2026-01-31,3,Saturday,5,TikTok,Reel/Short,Lifestyle,#DailyLife,3648,115,81,149,16,144,2821,361,12.7969,normal,1.0
POST_01612,2026-01-31 03:44:37.677712,2026-01-31,3,Saturday,5,TikTok,Image,Entertainment,#Fun|#Entertainment,6613,304,99,413,66,121,4741,882,18.6037,normal,1.0
POST_00734,2026-01-31 04:06:49.677712,2026-01-31,4,Saturday,5,Instagram,Reel/Short,Entertainment,#Trending,22514,972,287,731,110,1576,18114,2100,11.5932,normal,1.0
POST_01971,2026-01-31 05:25:35.677712,2026-01-31,5,Saturday,5,Twitter,Reel/Short,Finance,#Wealth|#Investing,31203,790,1106,953,50,311,15018,2899,19.3035,normal,1.0
POST_00938,2026-01-31 05:57:23.677712,2026-01-31,5,Saturday,5,YouTube,Image,Travel,#Wanderlust|#Adventure,21842,334,588,387,17,458,19684,1326,6.7364,normal,1.0
POST_01116,2026-01-31 06:34:51.677712,2026-01-31,6,Saturday,5,Twitter,Video,Finance,#Investing|#Crypto|#Wealth|#FinancialFreedom,7192,398,769,1031,91,659,7202,2289,31.7828,normal,1.0
POST_01779,2026-01-31 11:03:53.677712,2026-01-31,11,Saturday,5,LinkedIn,Text,Lifestyle,#SelfCare|#DailyLife|#Goals,4438,9,53,13,6,108,4343,81,1.8651,crash,0.1
POST_00167,2026-01-31 11:58:19.677712,2026-01-31,11,Saturday,5,Twitter,Video,Health,#Yoga|#Fitness,10201,383,182,752,60,546,13174,1377,10.4524,normal,1.0
